climb/(HQ)_Rock_Climbing_-_Free_Solo_Speed_Climb_-_Dan_Osman_climb_f_cm_np1_ba_med_0,0,climb
climb/(HQ)_Rock_Climbing_-_Free_Solo_Speed_Climb_-_Dan_Osman_climb_f_cm_np1_fr_med_4,0,climb
climb/(HQ)_Rock_Climbing_-_Free_Solo_Speed_Climb_-_Dan_Osman_climb_f_cm_np1_fr_med_5,0,climb
climb/(HQ)_Rock_Climbing_-_Free_Solo_Speed_Climb_-_Dan_Osman_climb_f_cm_np1_le_med_1,0,climb
climb/(HQ)_Rock_Climbing_-_Free_Solo_Speed_Climb_-_Dan_Osman_climb_f_cm_np1_le_med_2,0,climb
climb/(HQ)_Rock_Climbing_-_Free_Solo_Speed_Climb_-_Dan_Osman_climb_f_cm_np1_le_med_3,0,climb
climb/Alban_Hayoz_solo_climb_(klettern)_climb_f_cm_np1_ba_med_0,0,climb
climb/Alban_Hayoz_solo_climb_(klettern)_climb_f_cm_np1_ba_med_2,0,climb
climb/Alban_Hayoz_solo_climb_(klettern)_climb_f_nm_np1_ba_med_1,0,climb
climb/Axel_beim_Klettern_an_der_Unisportwand_climb_f_cm_np1_ba_med_2,0,climb
climb/Axel_beim_Klettern_an_der_Unisportwand_climb_f_cm_np1_ba_med_3,0,climb
climb/Axel_beim_Klettern_an_der_Unisportwand_climb_f_cm_np2_ba_med_0,0,climb
climb/Axel_beim_Klettern_an_der_Unisportwand_climb_f_cm_np2_ba_med_1,0,climb
climb/Bristol_UCR_roof_climb_climb_f_cm_np1_ba_bad_0,0,climb
climb/Bristol_UCR_roof_climb_climb_f_cm_np1_ba_bad_2,0,climb
climb/Climbing_Wall_Adventure_climb_f_cm_np1_ba_med_1,0,climb
climb/Climbing_Wall_Adventure_climb_f_cm_np1_le_med_0,0,climb
climb/Climbing_Wall_Traverse_climb_f_cm_np1_ba_med_0,0,climb
climb/Climbing_roof_in_TCA_climb_f_cm_np1_ba_med_0,0,climb
climb/Climbing_roof_in_TCA_climb_f_cm_np1_ba_med_2,0,climb
climb/Climbing_the_World_s_Tallest_Tree_climb_f_cm_np1_ba_med_0,0,climb
climb/DM_Sportklettern_2006-_Finale_Herren_-_Markus_Hoppe_climb_f_cm_np1_ri_med_0,0,climb
climb/DM_Sportklettern_2006-_Finale_Herren_-_Markus_Hoppe_climb_f_cm_np1_ri_med_1,0,climb
climb/DM_Sportklettern_2006-_Qualifikation_-_Andreas_Bindhammer_climb_f_cm_np1_ba_med_1,0,climb
climb/DM_Sportklettern_2006-_Qualifikation_-_Andreas_Bindhammer_climb_f_cm_np1_ba_med_2,0,climb
climb/DM_Sportklettern_2006-_Video_Qualifikation_-_Julia_Winter_climb_f_cm_np1_ba_med_0,0,climb
climb/DM_Sportklettern_2006-_Video_Qualifikation_-_Julia_Winter_climb_f_cm_np1_ba_med_1,0,climb
climb/DM_Sportklettern_2006-_Video_Qualifikation_-_Julia_Winter_climb_f_cm_np1_ba_med_2,0,climb
climb/Dan_Osman_-_Speed_rock_climbing_climb_f_cm_np1_ba_bad_0,0,climb
climb/Dan_Osman_-_Speed_rock_climbing_climb_f_cm_np1_ba_bad_1,0,climb
climb/Dan_Osman_-_Speed_rock_climbing_climb_f_cm_np1_fr_bad_5,0,climb
climb/Dan_Osman_-_Speed_rock_climbing_climb_f_cm_np1_le_bad_3,0,climb
climb/Dan_Osman_-_Speed_rock_climbing_climb_f_cm_np1_le_bad_4,0,climb
climb/Janini_an_der_Kletterwand_climb_f_cm_np1_ba_med_0,0,climb
climb/Janini_an_der_Kletterwand_climb_f_cm_np1_ba_med_1,0,climb
climb/Janini_an_der_Kletterwand_climb_f_cm_np1_ba_med_2,0,climb
climb/Jez__roof_climbing_in_Mile_End_climb_f_cm_np1_ba_med_0,0,climb
climb/Jez__roof_climbing_in_Mile_End_climb_f_cm_np1_ba_med_1,0,climb
climb/Jez__roof_climbing_in_Mile_End_climb_f_cm_np1_ba_med_2,0,climb
climb/Julius_Haushammer___Klettern_und_Bouldern___1979_climb_f_cm_np1_ba_med_0,0,climb
climb/Julius_Haushammer___Klettern_und_Bouldern___1979_climb_f_cm_np1_ba_med_1,0,climb
climb/Julius_Haushammer___Klettern_und_Bouldern___1979_climb_f_cm_np1_ba_med_2,0,climb
climb/Klettern_by_Kurt_Hackner_climb_f_cm_np1_ba_med_0,0,climb
climb/Klettern_by_Kurt_Hackner_climb_f_cm_np1_ba_med_2,0,climb
climb/Klettern_by_Kurt_Hackner_climb_f_cm_np1_le_med_1,0,climb
climb/Kletterwand_climb_f_cm_np1_ba_goo_0,0,climb
climb/Kletterwand_climb_f_cm_np1_ba_goo_1,0,climb
climb/Kletterwand_climb_f_cm_np1_ba_goo_2,0,climb
climb/Lead_Climbing_Roof_at_Stoneworks_climb_f_cm_np1_ba_med_1,0,climb
climb/Mexican_Climbing_Fence_climb_f_cm_np1_ba_med_0,0,climb
climb/Mexican_Climbing_Fence_climb_f_cm_np1_ba_med_1,0,climb
climb/Mexican_Climbing_Fence_climb_f_cm_np1_ba_med_2,0,climb
climb/Pole_climbing_World_Championships_climb_f_cm_np1_le_med_3,0,climb
climb/Pole_climbing_World_Championships_climb_f_nm_np1_ba_goo_0,0,climb
climb/Pole_climbing_World_Championships_climb_f_nm_np1_ba_med_1,0,climb
climb/Pole_climbing_World_Championships_climb_f_nm_np1_le_goo_2,0,climb
climb/Return_of_the_King_4_climb_f_cm_np1_ba_med_3,0,climb
climb/Rock_Climbing_Nationals_08_Emily_Harrington_and_Lauren_Lee_climb_f_cm_np1_ba_med_0,0,climb
